"1",101,96.8748333333333
"3",110,105.158666666667
"4",105,101.824
"9",8,6.463
"10",2,4.54166666666667
"11",39,25.8563333333333
"12",18,16.6816666666667
"13",1,2.8445
"14",5,5.02433333333333
"15",31,28.3201666666667
"16",3,3.49366666666667
"17",1,2.61166666666667
"18",2,2.8845
"19",1,1.88016666666667
"20",4,9.78033333333333
"21",10,13.4065
"23",10,10.1786666666667
"24",1,1.83683333333333
"27",159,104.719166666667
"28",1,1.97966666666667
"29",3,3.0555
"30",6,5.19483333333333
"33",1,2.1145
"34",8,5.7805
"35",6,7.56066666666667
"36",2,3.2905
"37",9,5.978
"42",40,32.2661666666667
"43",11,16.9668333333333
"57",0,0.0224999999999986
"59",0,0.0866666666666652
"60",0,0.0224999999999985
"62",0,-1.30118138486068e-15
"72",0,-1.31450406115619e-15
"83",0,-1.62536650805123e-15
"84",0,-1.61648472385423e-15
"86",0,-1.64090963039598e-15
"93",0,-1.63868918434673e-15
"94",0,-1.63202784619898e-15
"106",0,-1.63868918434673e-15
"120",0,-1.50546242139171e-15
"131",0,-1.61870516990348e-15
"132",0,-1.50324197534246e-15
"135",0,-1.57207580286922e-15
"136",0,-1.62092561595273e-15
"143",0,-1.48991929904696e-15
"144",0,-1.37223565843669e-15
"147",0,-1.53876911213047e-15
"149",0,-1.62536650805123e-15
"151",0,-1.63646873829748e-15
"157",0,-1.63646873829748e-15
"160",0,-1.66755498298699e-15
"166",0,-1.48103751484996e-15
"167",0,-1.63424829224823e-15
"175",0,-1.62980740014973e-15
"185",0,-1.65867319878998e-15
"190",0,-1.66755498298699e-15
"191",0,-1.61648472385423e-15
"192",0,-1.65423230669148e-15
"205",0,-1.56097357262297e-15
"208",0,-1.62092561595273e-15
"214",0,-1.50546242139171e-15
"218",0,-1.50990331349021e-15
"224",0,-1.61204383175573e-15
"229",0,-1.60760293965723e-15
"231",0,-1.64090963039598e-15
"232",0,-1.33448807559944e-15
"235",0,-1.50102152929321e-15
"238",0,-1.61870516990348e-15
"240",0,-1.63868918434673e-15
"241",0,-1.62980740014973e-15
"243",0,0.389999999999998
"244",0,-1.65867319878998e-15
"247",0,-1.62980740014973e-15
"248",0,-1.51434420558871e-15
"267",0,-1.66533453693773e-15
"273",0,-1.63868918434673e-15
"276",0,-1.61648472385423e-15
"277",0,-1.57207580286922e-15
"286",0,-1.62314606200198e-15
"287",0,-1.59428026336172e-15
"292",0,-1.64090963039598e-15
"293",0,-1.59205981731247e-15
"305",0,-1.47215573065296e-15
"310",0,-1.46549439250521e-15
"311",0,-1.59205981731247e-15
"312",0,-1.62980740014973e-15
"317",0,-1.51212375953946e-15
"319",0,-1.62536650805123e-15
"322",0,-1.62758695410048e-15
"325",0,-1.62092561595273e-15
"328",0,-1.58539847916472e-15
"334",0,-1.61204383175573e-15
"336",0,-1.58539847916472e-15
"339",0,-1.60316204755873e-15
"343",0,-1.48103751484996e-15
"353",0,-1.62314606200198e-15
"354",0,-1.58539847916472e-15
"361",0,-1.4344081478157e-15
"364",0,-1.62758695410048e-15
"368",0,-1.59650070941098e-15
"375",0,-1.64979141459298e-15
"376",0,-1.64090963039598e-15
"381",0,-1.62314606200198e-15
"385",0,-1.62314606200198e-15
"393",0,-1.59205981731247e-15
"395",0,-1.62980740014973e-15
"396",0,-1.62758695410048e-15
"403",0,-1.63202784619898e-15
"406",0,-1.33670852164869e-15
"410",0,-1.65201186064223e-15
"411",0,0.673999999999998
"412",0,-1.58095758706622e-15
"413",0,-1.62314606200198e-15
"415",0,-1.64090963039598e-15
"416",0,-1.60094160150948e-15
"418",0,-1.63868918434673e-15
"419",0,-1.63868918434673e-15
"446",0,-1.50102152929321e-15
"447",0,1.085
"449",0,-1.64313007644523e-15
"450",0,-1.50324197534246e-15
"466",0,-1.64535052249448e-15
"471",0,-1.50768286744096e-15
"472",0,-1.63646873829748e-15
"478",0,-1.50102152929321e-15
"506",0,-1.50546242139171e-15
"521",0,-1.61870516990348e-15
"522",0,-1.63868918434673e-15
"530",0,-1.62758695410048e-15
"531",0,-1.64313007644523e-15
"532",0,-1.61426427780498e-15
"534",0,-1.62092561595273e-15
"543",0,-1.66755498298699e-15
"546",0,-1.62092561595273e-15
"557",0,-1.63424829224823e-15
"560",0,-1.59650070941098e-15
"561",0,-1.65201186064223e-15
"564",0,-1.62758695410048e-15
"565",0,-1.64090963039598e-15
"571",0,-1.4432899320127e-15
"574",0,-1.34114941374719e-15
"579",0,-1.63202784619898e-15
"583",0,-1.65867319878998e-15
"586",0,-1.63202784619898e-15
"591",0,-1.62980740014973e-15
"593",0,-1.63868918434673e-15
"594",0,-1.63646873829748e-15
"595",0,-1.63646873829748e-15
"603",0,-1.33226762955019e-15
"605",0,-1.65201186064223e-15
"606",0,-1.62980740014973e-15
"607",0,-1.62314606200198e-15
"620",0,-1.61426427780498e-15
"621",0,-1.61426427780498e-15
"622",0,-1.61648472385423e-15
"623",0,-1.39221967287995e-15
"627",0,-1.63202784619898e-15
"629",0,-1.63646873829748e-15
"634",0,-1.61870516990348e-15
"635",0,-1.63424829224823e-15
"636",0,-1.62092561595273e-15
"641",0,-1.61870516990348e-15
"642",0,-1.63646873829748e-15
"646",0,-1.62536650805123e-15
"651",0,-1.35225164399344e-15
"653",0,-1.61426427780498e-15
"655",0,-1.64757096854373e-15
"658",0,-1.63424829224823e-15
"663",0,-1.59650070941098e-15
"664",0,-1.60982338570648e-15
"665",0,-1.64535052249448e-15
"666",0,-1.60982338570648e-15
"667",0,-1.52988732793347e-15
"674",0,-1.64979141459298e-15
"676",0,-1.52100554373646e-15
"681",0,-1.63202784619898e-15
"684",0,3.171
"687",0,-1.61204383175573e-15
"691",0,-1.63202784619898e-15
"692",0,-1.63868918434673e-15
"698",0,-1.62758695410048e-15
"703",0,-1.61870516990348e-15
"706",0,-1.61426427780498e-15
"715",0,-1.64535052249448e-15
"716",0,-1.63202784619898e-15
"719",0,-1.60094160150948e-15
"720",0,-1.63424829224823e-15
"723",0,-1.62758695410048e-15
"724",0,-1.63202784619898e-15
"725",0,-1.64535052249448e-15
"726",0,-1.63646873829748e-15
"730",0,-1.61648472385423e-15
"733",0,-1.63202784619898e-15
"734",0,-1.65423230669148e-15
"738",0,-1.61648472385423e-15
"742",0,-1.61648472385423e-15
"743",0,-1.59428026336172e-15
"748",0,-1.58095758706622e-15
"749",0,-1.62536650805123e-15
"750",0,-1.59650070941098e-15
"756",0,-1.63202784619898e-15
"759",0,-1.65645275274073e-15
"762",0,-1.63646873829748e-15
"772",0,-1.60982338570648e-15
"773",0,-1.63868918434673e-15
"784",0,-1.62536650805123e-15
"785",0,-1.60760293965723e-15
"786",0,-1.63202784619898e-15
"791",0,-1.34559030584569e-15
"792",0,-1.33670852164869e-15
"793",0,-1.33892896769794e-15
"799",0,-1.48547840694846e-15
"810",0,-1.62980740014973e-15
"811",0,-1.64090963039598e-15
"818",0,-1.22790666523542e-15
"819",0,1.59
"828",0,-1.60982338570648e-15
"832",0,-1.34114941374719e-15
"839",0,-1.52322598978571e-15
"851",0,-1.62980740014973e-15
"855",0,-1.61426427780498e-15
"858",0,-1.62980740014973e-15
"859",0,-1.63202784619898e-15
"862",0,-1.65201186064223e-15
"863",0,-1.56985535681997e-15
"868",0,0.787999999999999
"875",0,-1.66755498298699e-15
"877",0,-1.66311409088848e-15
"879",0,-1.65201186064223e-15
"884",0,-1.62980740014973e-15
"887",0,-1.64090963039598e-15
"889",0,-1.64313007644523e-15
"890",0,-1.66533453693773e-15
"891",0,-1.60982338570648e-15
"899",0,-1.64090963039598e-15
"901",0,-1.64535052249448e-15
"904",0,-1.59428026336172e-15
"912",0,1.1
"917",0,-1.62536650805123e-15
"920",0,-1.64313007644523e-15
