Datetime,WDF2-19,WDF2-20,WSF2-19,WSF2-20,AWDR-19,AWND-19,AWND-20,WGF6-18,AWND-18,AWDR-18,AWND-3,AWDR-3,ht-17,ht-18,hht-17,hht-18,lt-17,lt-18,llt-17,llt-18,r15-1_td-17,r15-1_td-18,r15-2_td-17,r15-2_td-18,r15-7_td-17,r15-7_td-18,r15-11_td-17,r15-11_td-18,r15-12_td-17,r15-12_td-18,r15-13_td-17,r15-13_td-18,r15-14_td-17,r15-14_td-18,r15-15_td-17,r15-15_td-18,r15-16_td-17,r15-16_td-18,r15-21_td-17,r15-21_td-18,rhr-1_td-17,rhr-1_td-18,rhr-2_td-17,rhr-2_td-18,rhr-7_td-17,rhr-7_td-18,rhr-11_td-17,rhr-11_td-18,rhr-12_td-17,rhr-12_td-18,rhr-13_td-17,rhr-13_td-18,rhr-14_td-17,rhr-14_td-18,rhr-15_td-17,rhr-15_td-18,rhr-16_td-17,rhr-16_td-18,rhr-21_td-17,rhr-21_td-18,td_av-17,td_av-18,gw_av-4,gw_av-5,gw_av-6,gw_av-8,gw_av-9,gw_av-10,gw_av-11,r15mx-1,r15mx-2,r15mx-7,r15mx-11,r15mx-12,r15mx-13,r15mx-14,r15mx-15,r15mx-16,r15mx-21,rhrmx-1,rhrmx-2,rhrmx-7,rhrmx-11,rhrmx-12,rhrmx-13,rhrmx-14,rhrmx-15,rhrmx-16,rhrmx-21,rd-19,rd-20,rd-1,rd-2,rd-7,rd-11,rd-12,rd-13,rd-14,rd-15,rd-16,rd-21,r3d-19,r3d-20,r3d-1,r3d-2,r3d-7,r3d-11,r3d-12,r3d-13,r3d-14,r3d-15,r3d-16,r3d-21
2010-09-15,140.0,110.0,13.0,15.0,119.0,5.1,5.6,,,,,,1.463,1.631,1.837,1.988,-0.469,-0.699,-0.486,-0.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6429875,0.617666666667,-2.11264305556,1.13243888889,5.57553472222,3.25156805556,-0.0884888888889,0.852905555556,1.4650625,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.22,0.0,0.0,0.22,0.24,0.26,0.22,0.31,0.24,0.36,0.24
2010-09-16,220.0,200.0,25.9,19.9,210.0,15.2,9.6,,,,,,1.155,1.286,1.421,1.483,-0.741,-0.984,-1.043,-1.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341333333333,0.294654166667,-2.13735,1.1118875,5.53014861111,3.27933055556,-0.129758333333,0.852166666667,1.46358472222,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,0.01,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-17,220.0,200.0,21.0,16.1,41.0,11.0,9.4,,,,,,0.8235,0.9495,,,,,-1.086,-1.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0223166666667,-0.0443958333333,-2.13381111111,1.08001944444,5.51805416667,3.25177916667,-0.150366666667,0.85335,1.41649722222,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-18,30.0,30.0,16.1,18.1,37.0,8.5,9.4,,,,,,,,1.544,1.7275,-0.764,-0.909,-0.577,-0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515783333333,0.519370833333,-2.14267777778,1.01543611111,5.48779166667,3.18600972222,-0.158165277778,0.852794444444,1.37066388889,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-19,40.0,10.0,10.1,12.1,58.0,4.3,4.7,,,,,,1.634,1.821,1.932,2.103,-0.44,-0.587,-0.341,-0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7386125,0.720283333333,-2.15441111111,0.994669444444,5.46868194444,3.210425,-0.1842875,0.852651388889,1.37203611111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-20,20.0,10.0,21.9,23.0,29.0,9.4,11.0,,,,,,1.834,1.959,2.264,2.451,-0.1245,-0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03224583333,1.03693333333,-2.1647125,0.983343055556,5.45598055556,3.20011527778,-0.208969444444,0.8534375,1.36096388889,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-21,150.0,120.0,14.1,14.1,79.0,7.4,6.7,,,,,,1.995,2.142,1.916,2.034,-0.41,-0.643,-0.125,-0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85605,0.831066666667,-2.17578333333,0.912413888889,5.42263888889,3.097975,-0.236613888889,0.852983333333,1.32551666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-22,220.0,220.0,21.0,15.0,209.0,11.4,8.5,,,,,,1.352,1.467,1.348,1.522,-0.715,-0.955,-0.686,-0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308641666667,0.273008333333,-2.20670833333,0.869088888889,5.39057083333,3.10885138889,-0.283733333333,0.852568055556,1.32630833333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-23,220.0,90.0,17.9,12.1,205.0,7.8,5.8,,,,,,1.212,1.414,,,-1.175,-1.417,-1.407,-1.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0500666666667,-0.0816541666667,-2.21206111111,0.8247,5.37850694444,3.08227638889,-0.307080555556,0.852165277778,1.29130555556,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-24,210.0,190.0,21.9,15.0,221.0,13.2,8.3,,,,,,1.211,1.352,1.677,1.857,-0.804,-1.083,-1.24,-1.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235841666667,0.190791666667,-2.20752083333,0.802611111111,5.35860972222,3.09681111111,-0.342584722222,0.852506944444,1.28617916667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-25,220.0,210.0,21.0,16.1,217.0,14.1,8.7,,,,,,1.007,1.158,1.345,1.49,-1.014,-1.23,-1.388,-1.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0246291666667,-0.0810166666667,-2.21040138889,0.805383333333,5.3640625,3.14090138889,-0.370325,0.852422222222,1.292075,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.56819002228e-15,-7.32053306862e-16,3.64291929955e-16,-3.29597460436e-16,-9.76649316975e-16,-7.6327832943e-17,-1.04083408559e-16,-9.12464548364e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-26,60.0,20.0,16.1,19.9,42.0,7.8,9.8,,,,,,,,1.847,2.113,-0.571,-0.705,-1.145,-1.407,,,,,-0.4625,-0.668,-0.4625,-0.668,-0.4625,-0.668,-0.4625,-0.668,1.119,1.129,-0.496666666667,-0.693666666667,-0.496666666667,-0.693666666667,-0.4625,-0.668,,,,,-0.371666666667,-0.612666666667,-0.2805,-0.5365,-0.371666666667,-0.612666666667,-0.371666666667,-0.612666666667,1.342,1.322,-0.371666666667,-0.612666666667,-0.371666666667,-0.612666666667,-0.371666666667,-0.612666666667,0.380291666667,0.377454166667,-2.20449722222,0.779081944444,5.37356388889,3.10591527778,-0.347011111111,0.852270833333,1.26128194444,,,0.07,0.07,0.06,0.08,0.1,0.05,0.04,0.07,,,0.17,0.2,0.13,0.22,0.15,0.12,0.1,0.19,0.29,0.5,0.0,0.0,0.28,0.37,0.19,0.33,0.42,0.18,0.18,0.28,-1.66533453694e-16,1.38777878078e-16,0.0,0.0,-1.35134958779e-15,-3.05311331772e-16,-2.22044604925e-16,-3.60822483003e-16,3.33066907388e-16,-1.11022302463e-15,-1.55431223448e-15,-5.55111512313e-17
2010-09-27,170.0,160.0,16.1,14.1,190.0,6.3,4.9,,,,,,1.706,1.824,1.952,2.126,-0.217,-0.374,-0.614,-0.787,,,,,1.72566666667,1.96,-0.109333333333,-0.315,1.952,2.121,1.72566666667,1.96,1.952,2.121,1.6355,1.862,1.951,2.11166666667,1.6355,1.862,,,,,1.544,1.73233333333,1.544,1.73233333333,1.92833333333,2.124,1.457,1.622,-0.0593333333333,-0.147666666667,-0.0593333333333,-0.147666666667,-0.0593333333333,-0.147666666667,-0.0593333333333,-0.147666666667,0.708991666667,0.684045833333,-1.73155694444,2.09895,5.4832375,3.27829444444,0.162183333333,0.853683333333,1.33876527778,,,0.39,0.27,0.27,0.35,0.25,0.22,0.2,0.27,,,0.61,0.66,0.53,0.65,0.62,0.65,0.5,0.62,2.01,2.15,0.0,0.0,2.12,2.85,1.92,2.11,1.82,2.16,1.92,2.01,0.29,0.5,0.0,0.0,0.28,0.37,0.19,0.33,0.42,0.18,0.18,0.28
2010-09-28,220.0,200.0,23.0,15.0,192.0,9.2,6.7,,,,,,1.795,2.041,2.021,2.172,,,-0.2935,-0.415,,,,,1.4895,1.4695,1.2355,1.112,1.4895,1.4695,1.4895,1.4695,1.6845,1.7275,1.6845,1.7275,1.6845,1.7275,1.4895,1.4695,,,,,1.4895,1.4695,1.34833333333,1.29033333333,1.623,1.62633333333,1.623,1.62633333333,1.6845,1.7275,1.791,1.85566666667,1.791,1.85566666667,1.6845,1.7275,0.7438625,0.725920833333,-1.09018472222,3.8721875,5.66509722222,3.54736666667,-0.06635,0.853088888889,1.68800277778,,,0.12,0.15,0.29,0.15,0.13,0.1,0.25,0.23,,,0.23,0.22,0.34,0.2,0.34,0.12,0.4,0.35,0.56,0.25,0.0,0.0,0.4,0.4,0.58,0.36,0.5,0.26,0.53,0.54,2.3,2.65,0.0,0.0,2.4,3.22,2.11,2.44,2.24,2.34,2.1,2.29
2010-09-29,120.0,120.0,17.9,25.9,84.0,6.7,8.9,,,,,,1.404,1.578,2.024,2.162,-0.2065,-0.295,,,,,,,0.946,0.76,0.946,0.76,0.758,0.579,0.946,0.76,0.758,0.579,0.622,0.411,0.622,0.411,0.758,0.579,,,,,0.946,0.76,1.1645,0.9435,0.946,0.76,1.1645,0.9435,1.1645,0.9435,0.946,0.76,0.946,0.76,0.946,0.76,0.740245833333,0.766104166667,-0.9911125,3.831125,5.75793333333,3.54626805556,0.259713888889,0.853286111111,1.88947361111,,,0.25,0.32,0.21,0.2,0.27,0.22,0.14,0.21,,,0.45,0.8,0.48,0.45,0.5,0.46,0.3,0.43,0.98,1.69,0.0,0.0,0.98,1.63,0.92,0.94,0.66,0.56,0.61,0.76,2.86,2.9,0.0,0.0,2.8,3.62,2.69,2.8,2.74,2.6,2.63,2.83
2010-09-30,210.0,140.0,40.9,29.1,180.0,15.2,11.2,,,,,,1.745,1.903,1.821,1.919,,,0.041,-0.09,,,,,1.8045,1.8735,-0.254,-0.402666666667,1.156,1.43366666667,1.8045,1.8735,1.49166666667,1.60966666667,0.661,0.779,1.156,1.43366666667,1.03133333333,1.05966666667,,,,,0.565666666667,0.702,-0.254,-0.402666666667,1.0695,1.26,1.0695,1.26,1.6375,1.629,1.70166666667,1.67466666667,1.03133333333,1.05966666667,0.9385,0.927,0.9075,0.957216666667,1.45183888889,4.30827083333,9.68293611111,4.81189861111,4.22430416667,0.939472222222,3.69639583333,,,0.67,0.61,0.63,0.69,0.52,0.57,0.6,0.55,,,1.43,1.29,1.59,1.4,1.17,0.89,1.31,1.49,7.85,9.26,0.0,0.0,10.0,8.82,10.51,10.49,6.4,5.04,7.31,7.82,3.55,4.09,0.0,0.0,3.5,4.88,3.42,3.41,2.98,2.98,3.06,3.31
2010-10-01,10.0,330.0,17.9,21.0,348.0,8.9,12.3,,,,,,2.113,2.326,2.405,2.858,0.236,0.2135,,,,,,,1.26133333333,1.07533333333,1.26133333333,1.07533333333,1.26133333333,1.07533333333,1.304,1.301,1.304,1.301,1.26133333333,1.07533333333,1.26133333333,1.07533333333,1.26133333333,1.07533333333,,,,,1.32966666667,1.45866666667,1.304,1.301,1.32966666667,1.45866666667,1.32966666667,1.45866666667,1.304,1.301,1.26133333333,1.07533333333,1.26133333333,1.07533333333,1.26133333333,1.07533333333,1.23903333333,1.40744583333,1.14168194444,4.05796111111,11.8720861111,5.26930972222,3.92205694444,1.71764861111,4.47819583333,,,0.44,0.37,0.24,0.34,0.29,0.27,0.24,0.25,,,1.12,0.85,0.84,1.09,0.95,0.9,0.73,0.76,0.07,0.02,0.0,0.0,0.97,0.69,0.69,0.97,0.73,0.71,0.58,0.66,9.39,11.2,0.0,0.0,11.38,10.85,12.01,11.79,7.56,5.86,8.45,9.12
2010-10-02,40.0,30.0,21.0,18.1,42.0,10.5,10.7,,,,,,1.893,2.208,2.156,2.461,,,-0.08,-0.1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07659583333,1.203925,0.406988888889,3.47573472222,11.7994805556,4.62358055556,3.04384027778,1.71750277778,4.12718333333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.07125983032e-15,-5.10008701937e-16,-3.22658566532e-16,5.10008701937e-16,-1.36349265212e-15,-1.00613961607e-16,-2.11636264069e-16,-8.01442245901e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,10.97,0.0,0.0,11.95,11.14,12.12,12.4,7.79,6.31,8.5,9.24
2010-10-03,30.0,10.0,28.0,28.0,38.0,16.3,18.1,,,,,,2.195,2.451,3.104,3.432,0.328,0.308,,,,,,,0.9775,1.1235,0.863666666667,0.975333333333,0.359666666667,0.408,0.9775,1.1235,0.316,0.35,0.4545,0.32,0.4545,0.32,0.3295,0.3645,,,,,0.863666666667,0.975333333333,0.863666666667,0.975333333333,0.316,0.35,0.622333333333,0.765666666667,0.316,0.35,0.530333333333,0.384,0.530333333333,0.384,0.316,0.35,1.62960416667,1.77827083333,0.472202777778,3.78858472222,11.6807694444,4.60897638889,2.80078611111,1.49960972222,3.76632222222,,,0.11,0.07,0.09,0.1,0.06,0.09,0.09,0.1,,,0.16,0.08,0.26,0.2,0.17,0.18,0.17,0.18,0.61,0.38,0.0,0.0,0.64,0.39,0.68,0.75,0.45,0.85,0.61,0.6,7.92,9.28,0.0,0.0,10.97,9.51,11.2,11.46,7.13,5.75,7.89,8.48
2010-10-04,30.0,10.0,23.0,23.9,347.0,10.7,14.3,,,,,,3.002,3.419,3.419,3.816,1.201,1.171,0.571,0.495,,,,,1.217,1.273,1.1995,1.2155,3.16066666667,3.20966666667,2.88366666667,2.978,3.025,3.0905,3.31466666667,3.82333333333,3.4285,3.7335,2.88366666667,2.978,,,,,2.62133333333,2.721,1.20066666667,1.169,3.16066666667,3.20966666667,2.88366666667,2.978,3.2435,3.337,3.2435,3.791,3.3775,3.8155,3.16066666667,3.20966666667,2.0054375,2.2012125,0.911304166667,4.08354444444,11.7736180556,4.77658194444,2.83464583333,1.50316944444,3.69775833333,,,0.02,0.01,0.04,0.04,0.06,0.04,0.03,0.08,,,0.07,0.03,0.1,0.11,0.18,0.12,0.09,0.26,0.28,0.05,0.0,0.0,0.31,0.11,0.35,0.28,0.5,0.33,0.26,0.73,0.68,0.4,0.0,0.0,1.61,1.08,1.37,1.72,1.18,1.56,1.19,1.26
2010-10-05,300.0,310.0,13.0,18.1,310.0,4.9,7.6,,,,,,2.474,2.815,2.654,3.028,0.226,0.157,-0.545,-0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20225416667,1.342225,0.389759722222,3.53616805556,11.5135069444,4.74056111111,2.64691527778,1.72569722222,3.49569861111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.43,0.0,0.0,0.95,0.5,1.03,1.03,0.95,1.18,0.87,1.33
2010-10-06,300.0,290.0,12.1,15.0,252.0,5.1,4.9,,,,,,2.037,2.379,2.375,2.68,-0.659,-0.784,-0.991,-1.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7177125,0.8085125,0.168016666667,3.25137638889,11.1620930556,4.72867638889,2.54469444444,1.72362916667,3.30521666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.43,0.0,0.0,0.95,0.5,1.03,1.03,0.95,1.18,0.87,1.33
2010-10-07,240.0,340.0,14.1,14.1,265.0,7.4,6.9,,,,,,1.906,2.221,2.051,2.333,-1.25,-1.414,-1.263,-1.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373308333333,0.44385,0.0149652777778,3.05148194444,10.7476486111,4.63989444444,2.43831666667,1.58339166667,3.16305277778,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.0,0.0,0.31,0.11,0.35,0.28,0.5,0.33,0.26,0.73
2010-10-08,10.0,340.0,16.1,18.1,4.0,6.0,5.8,,,,,,1.647,1.962,2.516,2.831,-1.247,-1.391,-1.358,-1.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437679166667,0.526183333333,-0.0960902777778,2.86446111111,10.2816611111,4.48588472222,2.37054861111,1.47431111111,3.00967222222,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10942374679e-15,3.1918911958e-16,0.0,0.0,-2.60902410787e-15,-2.22044604925e-16,-9.99200722163e-16,-5.55111512313e-17,4.4408920985e-16,-5.55111512313e-16,-7.77156117238e-16,-2.44249065418e-15
2010-10-09,10.0,40.0,8.9,8.1,245.0,3.6,2.7,,,,,,1.667,1.985,2.149,2.431,-1.26,-1.444,-1.565,-1.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252604166667,0.313875,-0.184465277778,2.76993333333,9.65546666667,4.44404166667,2.31811388889,1.39627361111,2.88550694444,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10942374679e-15,3.1918911958e-16,0.0,0.0,-2.60902410787e-15,-2.22044604925e-16,-9.99200722163e-16,-5.55111512313e-17,4.4408920985e-16,-5.55111512313e-16,-7.77156117238e-16,-2.44249065418e-15
2010-10-10,220.0,240.0,13.0,10.1,233.0,5.8,3.4,,,,,,1.86,,2.49,2.776,-0.699,-0.896,-1.06,-1.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635966666667,0.6840875,-0.266033333333,2.69206805556,9.01542222222,4.39066527778,2.272,1.35272222222,2.80595277778,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10942374679e-15,3.1918911958e-16,0.0,0.0,-2.60902410787e-15,-2.22044604925e-16,-9.99200722163e-16,-5.55111512313e-17,4.4408920985e-16,-5.55111512313e-16,-7.77156117238e-16,-2.44249065418e-15
2010-10-11,230.0,240.0,14.1,8.9,237.0,8.3,5.4,,,,,,,2.159,2.129,2.405,-0.748,-0.892,-0.83,-0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541616666667,0.589641666667,-0.337747222222,2.63099305556,8.54656944444,4.34840555556,2.236725,1.36253333333,2.705725,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10942374679e-15,3.1918911958e-16,0.0,0.0,-2.60902410787e-15,-2.22044604925e-16,-9.99200722163e-16,-5.55111512313e-17,4.4408920985e-16,-5.55111512313e-16,-7.77156117238e-16,-2.44249065418e-15
2010-10-12,230.0,340.0,13.0,12.1,236.0,6.0,3.8,,,,,,1.467,1.768,2.031,2.247,-0.282,-0.4,-0.85,-0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587208333333,0.6272125,-0.390822222222,2.57180416667,8.27668055556,4.29769166667,2.20744722222,1.37885833333,2.63395833333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.11809736417e-15,-5.10008701937e-16,-3.43475248243e-16,5.03069808033e-16,-1.35655375821e-15,-1.3357370765e-16,-2.70616862252e-16,-8.22258927613e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10942374679e-15,3.1918911958e-16,0.0,0.0,-2.60902410787e-15,-2.22044604925e-16,-9.99200722163e-16,-5.55111512313e-17,4.4408920985e-16,-5.55111512313e-16,-7.77156117238e-16,-2.44249065418e-15
